file,subdir,title,url,status_code,final_url,is_live,category,content_type,redirect_url,error,has_ssl
resource-api.shufashibie.com-f92c1bf2.md,websites,字鑒- 沒有我不認識的字跡,https://api.shufashibie.com/page/index.html,200,https://api.shufashibie.com/page/index.html,True,live,text/html,,,True
resource-drnh.gov.tw-ac47c9e1.md,websites,國史館檔案史料文物,"https://www.drnh.gov.tw/p/405-1003-14982,c169.php?Lang=zh-tw",200,"https://www.drnh.gov.tw/p/405-1003-14982,c169.php?Lang=zh-tw",True,live,text/html; charset=UTF-8,,,True
resource-www-lawdata-com-tw.us1.proxy.openathens.net-67ddfbb4.md,websites,月旦法學知識庫,https://www.lawdata.com.tw/anglekmc/ttswebx?%400%3A0%3A1%3Alawkm%40%400.35825016710175406=,500,https://www.lawdata.com.tw/anglekmc/ttswebx?%400%3A0%3A1%3Alawkm%40%400.35825016710175406=,False,error_500,text/html; charset=iso-8859-1,,,True
rev-claude-l-pickens-jr-collection-on-muslims-in-china-curiosity-digital-collect-curiosity.lib.harvard.edu-a1fe708d.md,websites,"Rev. Claude L. Pickens, Jr. Collection on Muslims in China - CURIOSity Digital Collection 畢敬士中國穆斯林 基督传教士老照片 OPEN ACCESS",https://curiosity.lib.harvard.edu/claude-l-pickens-jr-muslims-in-china,200,https://curiosity.lib.harvard.edu/claude-l-pickens-jr-muslims-in-china,True,live,text/html; charset=utf-8,,,True
rev-claude-l-pickens-jr-collection-on-muslims-in-china-open-access-images.hollis.harvard.edu-43ccaebd.md,websites,"Rev. Claude L. Pickens, Jr. Collection on Muslims in China 畢敬士中国穆斯林史料照片 OPEN ACCESS",https://images.hollis.harvard.edu/primo-explore/search?query=any%2Ccontains%2CRev.+Claude+L.+Pickens&tab=default_tab&search_scope=default_scope&vid=HVD_IMAGES&lang=en_US&offset=0,200,https://hollis.harvard.edu:443/discovery/search?vid=01HVD_INST:HVD_IMAGES,True,live_redirect,text/html,https://hollis.harvard.edu:443/discovery/search?vid=01HVD_INST:HVD_IMAGES,,True
rise-mpiwg-berlin-mpg-de.md,websites,Rise Mpiwg Berlin Mpg De,https://rise.mpiwg-berlin.mpg.de/,200,https://rise.mpiwg-berlin.mpg.de/,True,live,text/html; charset=utf-8,,,True
rmrb-egreenapple-com.md,websites,People's Daily (1946-2012) 人民日报,http://rmrb.egreenapple.com/,,,False,timeout,,,Connection timed out,False
routledgehandbooks-com-doi-10-4324-9780367822217.md,websites,Routledge Handbook of the South China Sea,https://www.routledgehandbooks.com/doi/10.4324/9780367822217,200,https://www.taylorfrancis.com/routledge-handbooks/?context=rho,True,live_redirect,text/html,https://www.taylorfrancis.com/routledge-handbooks/?context=rho,,True
routledgehandbooks-com-doi-10-4324-9780429059704.md,websites,The Routledge Handbook of Chinese Studies,https://www.routledgehandbooks.com/doi/10.4324/9780429059704,200,https://www.taylorfrancis.com/routledge-handbooks/?context=rho,True,live_redirect,text/html,https://www.taylorfrancis.com/routledge-handbooks/?context=rho,,True
routledgehandbooks-com-doi-10-4324-9780429203039.md,websites,Routledge Handbook of the Belt and Road,https://www.routledgehandbooks.com/doi/10.4324/9780429203039,200,https://www.taylorfrancis.com/routledge-handbooks/?context=rho,True,live_redirect,text/html,https://www.taylorfrancis.com/routledge-handbooks/?context=rho,,True
saac-gov-cn.md,websites,中国国家档案局 The State Archives Administration of the PRC,http://www.saac.gov.cn/,200,https://www.saac.gov.cn/,True,live_redirect,text/html,https://www.saac.gov.cn/,,False
scholar-google-com.md,websites,Google Scholar,http://scholar.google.com/,200,https://scholar.google.com/,True,live_redirect,text/html; charset=UTF-8,https://scholar.google.com/,,False
search-credoreference-com-content-title-prdb.md,websites,The Princeton Dictionary of Buddhism,http://search.credoreference.com/content/title/prdb,200,https://search.credoreference.com/redirect?path=book&book_abbr=prdb,True,live_redirect,text/html,https://search.credoreference.com/redirect?path=book&book_abbr=prdb,,False
search-library-yale-edu-catalog-2212124.md,websites,Five Classics with Selected Comments 五經體註,http://search.library.yale.edu/catalog/2212124,202,http://search.library.yale.edu/catalog/2212124,False,error_202,text/html; charset=UTF-8,,,False
search-library-yale-edu-catalog.md,websites,档案志 (耶鲁大学图书馆),https://search.library.yale.edu/catalog?q=%E6%A1%A3%E6%A1%88%E5%BF%97&search_field=all_fields&commit=Search,202,https://search.library.yale.edu/catalog?q=%E6%A1%A3%E6%A1%88%E5%BF%97&search_field=all_fields&commit=Search,False,error_202,text/html; charset=UTF-8,,,True
search-library-yale-edu-databases.md,websites,Library Databases by Title,http://search.library.yale.edu/databases,202,http://search.library.yale.edu/databases,False,error_202,text/html; charset=UTF-8,,,False
search-library-yale-edu.md,websites,Search Quicksearch,http://search.library.yale.edu/,202,http://search.library.yale.edu/,False,error_202,text/html; charset=UTF-8,,,False
search-proquest-com-dnsa-ch-index.md,websites,"China and the United States : from hostility to engagement, 1960-1998 (Digital National Security Archive)",http://search.proquest.com/dnsa_ch/index?accountid=15172,200,https://yale.idm.oclc.org/login?url=https://www.proquest.com/dnsa_ch/index?accountid=15172,True,live_redirect,text/html,https://yale.idm.oclc.org/login?url=https://www.proquest.com/dnsa_ch/index?accountid=15172,,False
search-proquest-com-dnsa-ci.md,websites,"U.S. intelligence and China collection, analysis, and covert action",http://search.proquest.com/dnsa_ci?accountid=15172,200,https://yale.idm.oclc.org/login?url=https://www.proquest.com/dnsa_ci?accountid=15172,True,live_redirect,text/html,https://yale.idm.oclc.org/login?url=https://www.proquest.com/dnsa_ci?accountid=15172,,False
search-proquest-com-hnpsouthchinamorningpost.md,websites,South China Morning Post (1903-1995) 南华早报英文版,http://search.proquest.com/hnpsouthchinamorningpost?accountid=14026,200,https://login.stanford.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1,True,live_redirect,text/html;charset=utf-8,https://login.stanford.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1,,False
search-proquest-com-pqdtglobal.md,websites,ProQuest Dissertations & Theses Global,http://search.proquest.com/pqdtglobal,200,https://www.proquest.com,True,live_redirect,text/html;charset=UTF-8,https://www.proquest.com,,False
search-proquest-com-statistical.md,websites,ProQuest Statistical Insight,https://search.proquest.com/statistical,200,https://statistical.proquest.com/statisticalinsight,True,live_redirect,text/html;charset=UTF-8,https://statistical.proquest.com/statisticalinsight,,True
searchworks-stanford-edu-articles.md,websites,Articles+,https://searchworks.stanford.edu/articles,200,https://searchworks.stanford.edu/articles,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-catalog.md,websites,Staff publications and research,https://searchworks.stanford.edu/catalog?f%5Bcollection%5D%5B%5D=hn730ks3626,200,https://searchworks.stanford.edu/catalog?f%5Bcollection%5D%5B%5D=hn730ks3626,True,live,text/html,,,True
searchworks-stanford-edu-view-10855082.md,websites,China 2010 township population census data with GIS maps 2010中国人口普查乡镇资料与地图 on CD,https://searchworks.stanford.edu/view/10855082,200,https://searchworks.stanford.edu/view/10855082,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-11064728.md,websites,Gu jin tu shu ji chen 古今圖書集成,https://searchworks.stanford.edu/view/11064728,200,https://searchworks.stanford.edu/view/11064728,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-11607696.md,websites,聯合知識庫全文報紙資料庫 UDNdata,https://searchworks.stanford.edu/view/11607696,200,https://searchworks.stanford.edu/view/11607696,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-12317945.md,websites,Zhongguo di fang li shi wen xian shu ju ku 中國地方歷史文獻數據庫,https://searchworks.stanford.edu/view/12317945,200,https://searchworks.stanford.edu/view/12317945,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-12317963.md,websites,Zhongguo si fa dang an shu ju ku 中国司法档案数据库 （江津卷）,https://searchworks.stanford.edu/view/12317963,200,https://searchworks.stanford.edu/view/12317963,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-12658208.md,websites,Chinese text project,https://searchworks.stanford.edu/view/12658208,200,https://searchworks.stanford.edu/view/12658208,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-13286444.md,websites,Kangxi zi dian 康熙字典,https://searchworks.stanford.edu/view/13286444,200,https://searchworks.stanford.edu/view/13286444,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-13567889.md,websites,Zhongguo li shi wen xian zong ku. Jin dai bao zhi shu ju ku 中国历史文献总库. 近代报纸数据库,https://searchworks.stanford.edu/view/13567889,200,https://searchworks.stanford.edu/view/13567889,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-13884048.md,websites,Gu ji fa xian 古籍发现系统,https://searchworks.stanford.edu/view/13884048,200,https://searchworks.stanford.edu/view/13884048,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-13885301.md,websites,Bian jiang li shi di li shu ju ku 边疆历史地理数据库,https://searchworks.stanford.edu/view/13885301,200,https://searchworks.stanford.edu/view/13885301,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-13956868.md,websites,Sinica sinoweb 中研院經典人文學刊,https://searchworks.stanford.edu/view/13956868,200,https://searchworks.stanford.edu/view/13956868,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-13956888.md,websites,近代中國 = Modern China database,https://searchworks.stanford.edu/view/13956888,200,https://searchworks.stanford.edu/view/13956888,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14045174.md,websites,故宫期刊知識库 = National Palace Museum journals archive,https://searchworks.stanford.edu/view/14045174,200,https://searchworks.stanford.edu/view/14045174,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14172420.md,websites,Han Wei Liu chao bei ke 汉魏六朝碑刻数据库,https://searchworks.stanford.edu/view/14172420,200,https://searchworks.stanford.edu/view/14172420,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14172421.md,websites,Song dai mu zhi ming shu ju ku 宋代墓志铭数据库,https://searchworks.stanford.edu/view/14172421,200,https://searchworks.stanford.edu/view/14172421,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14177498.md,websites,CEIC China premium database 中国经济数据库,https://searchworks.stanford.edu/view/14177498,200,https://searchworks.stanford.edu/view/14177498,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14208082.md,websites,Caixin Global,https://searchworks.stanford.edu/view/14208082,200,https://searchworks.stanford.edu/view/14208082,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14228091.md,websites,Taiwan nichinichi shinpō 臺灣日日新報,https://searchworks.stanford.edu/view/14228091,200,https://searchworks.stanford.edu/view/14228091,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14263719.md,websites,Caixin news 财新新闻及数据,https://searchworks.stanford.edu/view/14263719,200,https://searchworks.stanford.edu/view/14263719,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14461365.md,websites,CNopendata: Chinese local government message board text data 地方政府留言板文本数据 2010-2022,https://searchworks.stanford.edu/view/14461365,200,https://searchworks.stanford.edu/view/14461365,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14461380.md,websites,CNopendata: Chinese National Foundation Project Data : 1991-2019国家社会科学基金项目数据,https://searchworks.stanford.edu/view/14461380,200,https://searchworks.stanford.edu/view/14461380,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-14642579.md,websites,Da Gong Bao 大公报 1902-1949,https://searchworks.stanford.edu/view/14642579,200,https://searchworks.stanford.edu/view/14642579,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-497192.md,websites,MLA international bibliography,https://searchworks.stanford.edu/view/497192,200,https://searchworks.stanford.edu/view/497192,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-5342841.md,websites,China academic journals 中国期刊全文数据,https://searchworks.stanford.edu/view/5342841,200,https://searchworks.stanford.edu/view/5342841,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-6005351.md,websites,Chinese Ancient Texts Database (CHANT) 漢達文庫,https://searchworks.stanford.edu/view/6005351,200,https://searchworks.stanford.edu/view/6005351,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-6685273.md,websites,Chinamaxx 超星数字图书馆,https://searchworks.stanford.edu/view/6685273,200,https://searchworks.stanford.edu/view/6685273,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-6865346.md,websites,Foreign Broadcast Information Service (FBIS) daily reports,https://searchworks.stanford.edu/view/6865346,200,https://searchworks.stanford.edu/view/6865346,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-7649813.md,websites,China 2000 township population census data with maps 中国2000年乡镇人口普查资料与地图 on CD,https://searchworks.stanford.edu/view/7649813,200,https://searchworks.stanford.edu/view/7649813,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-7913308.md,websites,"Historical county population census data with maps : 1953, 1964, 1982, 1990, 2000 中国五次县级人口普查数据",https://searchworks.stanford.edu/view/7913308,200,https://searchworks.stanford.edu/view/7913308,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-8202025.md,websites,南华早报英文版 (1903-1995)South China Morning Post,https://searchworks.stanford.edu/view/8202025,404,https://searchworks.stanford.edu/view/8202025,False,dead_404,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-8254088.md,websites,Taiwan electronic periodical services 台灣電子期刊服務網,https://searchworks.stanford.edu/view/8254088,200,https://searchworks.stanford.edu/view/8254088,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-8666689.md,websites,Historical abstracts with full text,https://searchworks.stanford.edu/view/8666689,200,https://searchworks.stanford.edu/view/8666689,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-9154150.md,websites,Country information: IMF reports and publications arranged by country,https://searchworks.stanford.edu/view/9154150,200,https://searchworks.stanford.edu/view/9154150,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-9956829.md,websites,2010 China province population census data with GIS maps 2010中国人口普查省级资料与地图 on CD,https://searchworks.stanford.edu/view/9956829,200,https://searchworks.stanford.edu/view/9956829,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000021199.md,websites,CNopendata: 中国各地区招投标数据 = Bidding and tendering data of China : 2012-2022,https://searchworks.stanford.edu/view/in00000021199,200,https://searchworks.stanford.edu/view/in00000021199,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000033143.md,websites,WireScreen,https://searchworks.stanford.edu/view/in00000033143,200,https://searchworks.stanford.edu/view/in00000033143,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000049293.md,websites,CNopendata: A股上市公司董监高信息数据 = Executive and Supervisory Information of A-share Listed Companies of China,https://searchworks.stanford.edu/view/in00000049293,200,https://searchworks.stanford.edu/view/in00000049293,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000050305.md,websites,History of the Communist Party of China database 中共党史经典文献数据库,https://searchworks.stanford.edu/view/in00000050305,200,https://searchworks.stanford.edu/view/in00000050305,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000052710.md,websites,CNopendata: A股上市公司重大事项数据 = Significant Events Data of A-share Listed Companies of China,https://searchworks.stanford.edu/view/in00000052710,200,https://searchworks.stanford.edu/view/in00000052710,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000063075.md,websites,CNopendata: 中国省市县夜间灯光栅格数据 = Nighttime lighting data of China : 1992-2022,https://searchworks.stanford.edu/view/in00000063075,200,https://searchworks.stanford.edu/view/in00000063075,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000063087.md,websites,CNopendata: 中国新房信息数据 = China new house information data : 2010-2023,https://searchworks.stanford.edu/view/in00000063087,200,https://searchworks.stanford.edu/view/in00000063087,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000100065.md,websites,Independence Evening Post 自立晚報,https://searchworks.stanford.edu/view/in00000100065,200,https://searchworks.stanford.edu/view/in00000100065,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000101310.md,websites,CNopendata: 舆情数据 = Public opinion data of China : 2022.11.1 - 2022.12.1,https://searchworks.stanford.edu/view/in00000101310,200,https://searchworks.stanford.edu/view/in00000101310,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000106997.md,websites,Taiwan JIHO 日治時期臺灣時報,https://searchworks.stanford.edu/view/in00000106997,200,https://searchworks.stanford.edu/view/in00000106997,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000112622.md,websites,台灣政府研究檔案庫,https://searchworks.stanford.edu/view/in00000112622,200,https://searchworks.stanford.edu/view/in00000112622,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000241416.md,websites,NICIP 中国近代图片库 = The Picture gallery of Chinese modern literature : 1833-1949,https://searchworks.stanford.edu/view/in00000241416,200,https://searchworks.stanford.edu/view/in00000241416,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu-view-in00000244985.md,websites,Ri ji shu xin zhuan ti ku 日记书信专题库,https://searchworks.stanford.edu/view/in00000244985,200,https://searchworks.stanford.edu/view/in00000244985,True,live,text/html; charset=utf-8,,,True
searchworks-stanford-edu.md,websites,SearchWorks Catalog,https://searchworks.stanford.edu/,200,https://searchworks.stanford.edu/,True,live,text/html; charset=utf-8,,,True
seikado-bunko-library-song-yuan-print-collection-online-77-2-77-3-171-190-210-21-j-dac.jp-46055a23.md,websites,"Seikado Bunko Library. Song Yuan Print Collection Online 静嘉堂文庫所藏 宋元版 (77-2, 77-3, 171-190, 210-214)",http://j-dac.jp/sogenpan,200,https://j-dac.jp:443/infolib/meta_pub/G0000018SGDB,True,live_redirect,text/html;charset=UTF-8,https://j-dac.jp:443/infolib/meta_pub/G0000018SGDB,,False
